"","Train_Error","Test_Error"
"1",0.905927835051546,0.84984984984985
"2",0.907216494845361,0.851351351351351
"3",0.905283505154639,0.854354354354354
"4",0.906572164948454,0.851351351351351
"5",0.905283505154639,0.852852852852853
"6",0.906572164948454,0.852852852852853
"7",0.905927835051546,0.854354354354354
"8",0.905927835051546,0.852852852852853
"9",0.905927835051546,0.852852852852853
"10",0.907216494845361,0.84984984984985
