"","Train_Error","Test_Error"
"1",0.902061855670103,0.855855855855856
"2",0.90270618556701,0.854354354354354
"3",0.901417525773196,0.851351351351351
"4",0.901417525773196,0.851351351351351
"5",0.90270618556701,0.854354354354354
"6",0.900128865979381,0.855855855855856
"7",0.901417525773196,0.851351351351351
"8",0.904639175257732,0.854354354354354
"9",0.902061855670103,0.854354354354354
"10",0.901417525773196,0.852852852852853
