"","Train_Error","Test_Error"
"1",0.890463917525773,0.851351351351351
"2",0.893041237113402,0.852852852852853
"3",0.891752577319588,0.851351351351351
"4",0.893685567010309,0.855855855855856
"5",0.892396907216495,0.848348348348348
"6",0.892396907216495,0.846846846846847
"7",0.893041237113402,0.851351351351351
"8",0.89110824742268,0.855855855855856
"9",0.890463917525773,0.852852852852853
"10",0.889819587628866,0.84984984984985
