"","Train_Error","Test_Error"
"1",0.884664948453608,0.84984984984985
"2",0.885953608247423,0.84984984984985
"3",0.885953608247423,0.851351351351351
"4",0.884664948453608,0.84984984984985
"5",0.882087628865979,0.854354354354354
"6",0.883376288659794,0.846846846846847
"7",0.884664948453608,0.851351351351351
"8",0.885953608247423,0.851351351351351
"9",0.885309278350515,0.84984984984985
"10",0.884664948453608,0.851351351351351
