"","Train_Error","Test_Error"
"1",0.90979381443299,0.84984984984985
"2",0.90979381443299,0.84984984984985
"3",0.911726804123711,0.852852852852853
"4",0.90979381443299,0.851351351351351
"5",0.912371134020619,0.851351351351351
"6",0.912371134020619,0.855855855855856
"7",0.909149484536082,0.852852852852853
"8",0.911082474226804,0.84984984984985
"9",0.912371134020619,0.851351351351351
"10",0.907216494845361,0.852852852852853
