"","Train_Error","Test_Error"
"1",0.891752577319588,0.753753753753754
"2",0.893041237113402,0.753753753753754
"3",0.889175257731959,0.750750750750751
"4",0.88659793814433,0.747747747747748
"5",0.893041237113402,0.749249249249249
"6",0.893041237113402,0.752252252252252
"7",0.888530927835051,0.749249249249249
"8",0.894329896907217,0.753753753753754
"9",0.893041237113402,0.750750750750751
"10",0.893685567010309,0.753753753753754
