OID_,SiteID,OID1,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,Elevation,WellDepthMeasureValue,AM_A_Amorph_7_16,AM_A_Analcime_7_16,AM_A_Aragon_7_16,AM_A_Calcite_7_16,AM_A_Ca_7_16,AM_A_Cd_7_16,AM_A_Ce_7_16,AM_A_Co_7_17,AM_A_Cr_7_17,AM_A_Cs_7_17,AM_A_Cu_7_17,AM_A_C_Inorg_7_16,AM_A_C_Tot_7_16,AM_A_Dolomite_7_16,AM_A_Fe_7_17,AM_A_Ga_7_17,AM_A_Goethite_7_16,AM_A_Gypsum_7_16,AM_A_Hematite_7_16,AM_A_Heuland_7_16,AM_A_Hg_7_17,AM_A_Hornbl_7_16,AM_A_Kaolinit_7_16,AM_A_K_7_17,AM_A_La_7_17,AM_A_Li_7_17,AM_A_Mg_7_17,AM_A_Mn_7_17,AM_A_Mo_7_17,AM_A_Na_7_17,AM_A_Nb_7_17,AM_A_Ni_7_17,AM_A_Other_7_16,AM_A_Pb_7_17,AM_A_Pyrite_7_16,AM_A_Pyroxene_7_16,AM_A_P_7_17,AM_A_Quartz_7_16,AM_A_Rb_7_17,AM_A_Sb_7_17,AM_A_Sc_7_17,AM_A_Serpent_7_16,AM_A_Se_7_18,AM_A_Sn_7_18,AM_A_Sr_7_18,AM_A_S_7_17,AM_A_Talc_7_16,AM_A_Te_7_18,AM_A_Th_7_18,AM_A_Ti_7_18,AM_A_Tl_7_18,AM_A_Tot_10A_7_16,AM_A_Tot_14A_7_16,AM_A_Tot_Carb_7_16,AM_A_Tot_Clay_7_16,AM_A_Tot_Flds_7_16,AM_A_Tot_K_fs_7_16,AM_A_Tot_Plag_7_16,AM_A_Tot_Zeol_7_16,AM_A_U_7_18,AM_A_V_7_18,AM_A_W_7_18,AM_A_Y_7_18,AM_A_Zn_7_18,LM_C_Ca_7_17,LM_C_Cd_7_17,LM_C_Ce_7_18,LM_C_Co_7_18,LM_C_Cr_7_18,LM_C_Cs_7_18,LM_C_CTot_7_15,LM_C_Cu_7_18,LM_C_Fe_7_18,LM_C_Ga_7_18,LM_C_Hg_7_18,LM_C_K_7_18,LM_C_La_7_18,LM_C_Li_7_18,LM_C_Mg_7_18,LM_C_Mn_7_18,LM_C_Mo_7_18,LM_C_Na_7_18,LM_C_Nb_7_18,LM_C_Ni_7_18,LM_C_P_7_18,LM_C_Pb_7_18,LM_C_Rb_7_18,LM_C_S_7_18,LM_C_Sb_7_18,LM_C_Sc_7_18,LM_C_Se_7_18,LM_C_Sn_7_18,LM_C_Sr_7_18,LM_C_Te_7_18,LM_C_Th_7_18,LM_C_Ti_7_18,LM_C_Tl_7_18,LM_C_U_7_15,LM_C_V_7_18,LM_C_W_7_18,LM_C_Y_7_18,LM_C_Zn_7_18,AN_Top5_Ag_7_17,AN_Top5_Al_7_17,AN_Top5_As_7_17,AN_Top5_Ba_7_17,AN_Top5_Be_7_17,AN_Top5_Bi_7_17,AN_Top5_Ca_7_17,AN_Top5_Cd_7_17,AN_Top5_Ce_7_17,AN_Top5_Co_7_17,AN_Top5_Cr_7_17,AN_Top5_Cs_7_17,AN_Top5_Cu_7_17,AN_Top5_Fe_7_17,AN_Top5_Ga_7_17,AN_Top5_Hg_7_17,AN_Top5_In_7_17,AN_Top5_K_7_17,AN_Top5_La_7_17,AN_Top5_Li_7_17,AN_Top5_Mg_7_17,AN_Top5_Mn_7_17,AN_Top5_Mo_7_18,AN_Top5_Na_7_18,AN_Top5_Nb_7_18,An_Top5_Ni_7_18,AN_Top5_P_7_18,AN_Top5_Pb_7_18,AN_Top5_Rb_7_18,AN_Top5_S_7_18,AN_Top5_Sb_7_18,AN_Top5_Sc_7_18,AN_Top5_Se_7_18,AN_Top5_Sn_7_18,AN_Top5_Sr_7_18,AN_Top5_Te_7_18,AN_Top5_Th_7_18,AN_Top5_Ti_7_18,AN_Top5_Tl_7_18,AN_Top5_U_7_18,AN_Top5_V_7_18,AN_Top5_W_7_18,AN_Top5_Y_7_18,AN_Top5_Zn_7_18,AN_C_Calcite_7_22,AN_C_Goethite_7_19,AN_C_Gypsum_7_22,AN_C_Hematite_7_22,AN_C_Heuland_7_19,AN_C_Hornbl_7_19,AN_C_Kaolinit_7_19,AN_C_Pyrite_7_19,AN_C_Pyroxene_7_19,AN_C_Quartz_7_19,AN_C_Talc_7_19,AN_C_Tot_10A_7_19,AN_C_Tot_14A_7_19,AN_C_Tot_Carb_7_19,AN_C_Tot_Flds_7_19,AN_C_Tot_K_fs_7_19,LM_C_Amorph_7_19,LM_C_Analcime_7_19,LM_C_aragon_7_19,LM_C_C_Inorg_7_19,LM_C_Dolomite_7_19,LM_C_Gibbsite_7_19,bfi48grd,PRISM_30yrNorm,Best_Guess__ac_,GENERALIZE_Igneous_volcanic,GENERALIZE_Sedimentary_clastic,GENERALIZE_Sedimentary_undifferentiated,GENERALIZE_Igneous_intrusive,GENERALIZE_Metamorphic_undifferentiated,GENERALIZE_Igneous_and_Sedimentary_undifferentiated,GENERALIZE_Unconsolidated_undifferentiated,GENERALIZE_Sedimentary_carbonate,GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated,GENERALIZE_Water,UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphi,UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_disc,UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks,UNIT_NAME_Residual_materials_developed_in_fine_grained_sedimenta,UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discon,UNIT_NAME_Alluvial_sediments_thick,UNIT_NAME_Alluvial_sediments_thin,UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin,UNIT_NAME_Colluvial_sediments_thin,UNIT_NAME_Rhyolitic_volcanic_rocks,UNIT_NAME_Playa_sediments,UNIT_NAME_Water,UNIT_NAME_Eolian_sediments_mostly_loess_thin,UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin,US_L3NAME_Arizona_New_Mexico_Mountains,US_L3NAME_Arizona_New_Mexico_Plateau,US_L3NAME_Sonoran_Basin_and_Range,US_L3NAME_Mojave_Basin_and_Range,US_L3NAME_Southern_Rockies,US_L3NAME_Colorado_Plateaus,US_L3NAME_Central_Basin_and_Range,US_L3NAME_Wasatch_and_Uinta_Mountains,bas1,bas5,bas10,As3Cat,spl3cat,spl5,LatitudeMeasure,LongitudeMeasure,F30mElevationFoCo
660,49876,,As,Dissolved,2.000000000000000,4980.000000000000000,485,23.447067300000001,0.000000000000000,0.046180400000000,1.891770600000000,2.214396700000000,0.286705900000000,67.973068200000000,17.208360700000000,72.464340199999995,5.375826400000000,28.801782599999999,0.297692100000000,1.267804000000000,0.504787900000000,3.358117800000000,13.433231400000000,0,0,0.415026600000000,0.000000000000000,0.020036200000000,0.000000000000000,1.644151600000000,1.396445200000000,33.885494199999997,21.200878100000001,0.991599100000000,677.005004900000017,0.853355300000000,1.037100800000000,17.536203400000002,38.092083000000002,0.073164600000000,18.553264599999999,0.000000000000000,2.071916100000000,814.010497999999984,39.752018000000000,58.915626500000002,1.123756500000000,11.076420799999999,0,0.277536600000000,1.744153000000000,207.076843300000007,0.021367500000000,0,0.100000000000000,8.498291000000000,0.450687500000000,0.357537500000000,7.823626500000000,1.420519600000000,2.392596200000000,10.838685000000000,28.385459900000001,4.788353900000000,28.327932400000002,0.000000000000000,2.031565400000000,70.180412300000000,1.006819000000000,20.881727200000000,62.622512800000003,4.379971500000000,0.166588500000000,59.645061499999997,15.156424500000000,66.315650899999994,5.433742500000000,1.584428200000000,23.974079100000001,3.215033100000000,13.126626000000000,0.019974400000000,1.379039900000000,29.563800799999999,25.708423600000000,1.122988000000000,635.562133799999970,0.791556400000000,1.308228700000000,16.738649400000000,40.725326500000001,823.177490199999966,15.486892700000000,56.499073000000003,0.022711500000000,0.619136600000000,9.589820899999999,0.240512200000000,1.757139100000000,221.395080600000000,0.100000000000000,7.846367400000000,0.421087500000000,0.408333600000000,1.703201300000000,69.805603000000005,1.038105700000000,17.645469700000000,57.086872100000001,1,5.555972100000000,7.459500800000000,545.154663099999993,1.880819000000000,0.195023600000000,2.340386400000000,0.274046500000000,59.764865899999997,17.914461100000000,77.992050199999994,5.175434600000000,26.511741600000001,3.437546300000000,12.409172999999999,0.021962900000000,0.049710300000000,1.283376300000000,30.243581800000001,20.184576000000000,1.059378500000000,734.679138200000011,0.780878700000000,1.227949700000000,18.040069599999999,39.313537599999997,777.020141599999988,27.487392400000001,50.922080999999999,0.024286500000000,1.074071600000000,10.199188200000000,0.264128400000000,1.760120700000000,225.878555299999988,0.106629600000000,7.700184800000000,0.477591600000000,0.323062700000000,1.910852300000000,71.993751500000002,1.033876100000000,18.501079600000001,68.337585399999995,6.525227100000000,0.000000000000000,0.000000000000000,0.273756600000000,0.000000000000000,0.000000000000000,3.204023800000000,0,1.792358600000000,35.536300699999998,0,5.035897300000000,3.215347100000000,7.555522000000000,24.266653099999999,4.132158300000000,24.882539699999999,0.000000000000000,0.000000000000000,0.919976600000000,1.113049400000000,0,35,813.329650900000047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C1,TRUE,TRUE,35.345286180000002,-111.645160099999998,2888.0000000
