as_5,QTal,QTe,glac,QTl,QTp,resid,gran_br,sed_br,maf_br,nTv,pgTv,Qs,sed_thick,bed_hz_dist,bed_dpt_dist,basin_vol,qflt_hz_dist,qflt_dpt_dist,qflt_dens,qflt_sum,actflt_hz_dist,actflt_dpt_dist,actflt_dens,actflt_sum,playa_dist,playa_bin,geoth_prb,spg_dist,spg_cnt,vent_dist,vent_cnt,hotwell_dist,hotwell_cnt,plant_dist,plant_cnt,econ_dist,econ_cnt,ext_dist,ext_cnt,brd,crb,cr,gslb,hrb,trb,wrb,wcr,wr,closed_basin,precip,recharge,pet,eta,aridity,bflow_index,well_depth,LP1,DSD1,LP2,DSD2,LP3,DSD3,LP4,DSD4,DSD5,LP5,DSD6,LP6,LP7,DSD7,LP8,DSD8,LP9,DSD9,barren,cropland,dev_h,dev_l,dev_m,dev_o,herb_wet,forest,pasture,herb,shrub,wood_wet,cbr,nbr,sierra
0,1,0,0,0,0,0,0,0,0,1,0,0,48.22069931,1737.564,48.20214101,12758500352,612.286076,530.2552962,0.780333996,412101,1872.908511,1621.986349,0.511241972,269991,10722.98,0,0.00436,5647.606501,2,9031.904185,7,3464.014235,5,14945.54756,3,15241.02558,1,62211.23451,0,0,0,0,0,0,1,0,0,0,0,249.3500061,27,3714.419922,123,0.067130297,65,485,9321,884,2589,3184,1866,4418,1149,7176,19946,413,65570,7776,8160,147971,6249,402509,5235,480488,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,27.08749962,1743.123,27.08422966,12758500352,685.1153518,593.3272992,0.780333996,412101,1944.596438,1684.069915,0.511241972,269991,10669.78,0,0.00188,5561.536193,2,8984.914785,7,3546.019229,5,14989.32625,3,15287.341,1,62295.68547,0,0,0,0,0,0,1,0,0,0,0,249.3500061,27,3714.419922,123,0.065908,65,29,9632,817,2493,3157,1778,4426,1094,7193,19946,394,65660,7779,8166,147971,6247,402492,5234,480453,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,1.720090032,359.309,1.720070322,664126016,691.4723045,598.8325817,0.194197997,72991.10156,5420.841118,4694.586118,0.037140999,13959.7998,5348.66,1,0.00188,2071.726141,0,6480.152743,3,5098.053169,1,19936.13561,0,20387.17973,0,69806.36236,0,0,0,0,0,0,1,0,0,0,0,302.8299866,143,3714.419922,117,0.081528202,65,24,5469,132,5469,132,4469,536,186,12838,23010,104,72297,7697,8598,147971,6130,399751,5098,480656,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,508.651001,6769.522,507.2211871,1.29E+12,1752.562483,1517.763632,0.142598003,743628,21976.3881,19032.11038,0.00145142,7568.930176,0,1,0.00188,19664.68333,1,16871.74105,5,1112.439274,12,3759.044909,4,2047.79378,3,2043.48077,4,0,1,0,0,0,0,0,0,0,1,126.9700012,10,3713.370117,215,0.034192599,51,12,1964,1727,8940,13872,9898,15497,7198,21310,26290,5834,59873,8697,2958,176001,7849,441030,7180,482141,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,185.5809937,3261.336,185.2812664,12758500352,1907.048929,1651.552819,0.780333996,412101,2355.419991,2039.853549,0.511241972,269991,7857.36,0,0.00222,13123.78034,2,11215.16616,7,4475.743124,5,13315.28388,3,13437.30926,1,54784.44085,0,0,0,0,0,0,1,0,0,0,0,204.3099976,14,3714.419922,91,0.0550046,67,191,5000,144,1356,1327,1356,1327,1000,1800,17460,103,58200,7762,7715,147972,6372,405093,5368,480847,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,185.5809937,3308.346,185.289704,12758500352,1908.896512,1653.152873,0.780333996,412101,2309.735704,2000.289796,0.511241972,269991,7907.6,0,0.00222,13083.15164,2,11265.41427,7,4447.656455,5,13346.72508,3,13468.83747,1,54819.07896,0,0,0,0,0,0,1,0,0,0,0,204.3099976,14,3714.419922,91,0.0550046,67,15,5469,132,1140,1314,1140,1314,833,1800,17460,85,58247,7759,7716,147972,6372,405075,5368,480872,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,31.26339912,2020.211,31.25965623,12758500352,17.76217808,15.38249744,0.780333996,412101,17.76217808,15.38249744,0.511241972,269991,11465.48,0,0.00436,8132.16291,2,10883.18205,7,1673.408923,5,14223.85647,3,14430.5882,1,59702.07985,0,0,0,0,0,0,1,0,0,0,0,223.8000031,16,3714.419922,103,0.060251702,65,29,9117,1160,3717,3342,3671,3383,2078,5977,19782,628,62977,7737,8003,147971,6294,403335,5280,480830,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,72.14929962,2470.677,72.11855588,1.29E+12,904.8658542,783.6368168,0.142598003,743628,31966.96651,27684.20508,0.00145142,7568.930176,0,1,0.00222,19537.27985,1,3366.453224,5,3549.16782,12,9152.517707,4,9351.808784,3,9420.254154,4,0,1,0,0,0,0,0,0,0,1,121.9300003,10,3713.370117,162,0.032835402,51,100,5663,374,6486,1451,446,21079,299,31421,31421,299,58734,9277,3320,164121,7628,435090,6883,482183,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,73.62190247,2191.684,73.58040058,12758500352,700.2258302,606.4133573,0.780333996,412101,1716.451271,1486.490405,0.511241972,269991,10420.27,0,0.00436,6207.47533,2,10021.52038,7,3374.821504,5,15438.84205,3,15704.25663,1,61546.56977,0,0,0,0,0,0,1,0,0,0,0,244.8099976,21,3714.419922,124,0.065908,64,456,1210,1051,414,3067,319,3979,193,6573,19777,64,65237,7663,8092,147971,6274,402527,5245,481439,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,578.8170166,5968.552,576.1142675,1.29E+12,91.0888479,78.88525628,0.142598003,743628,13697.79386,11862.63746,0.00145142,7568.930176,5148.76,1,0.00058,14496.88821,1,7868.824914,5,10696.31302,12,11083.81804,4,11238.32027,3,11157.1117,4,0,1,0,0,0,0,0,0,0,1,116.1900024,11,3743.159912,0,0.030898999,57,21,9660,3019,7042,4141,2239,13021,1600,18220,18220,1600,58047,9865,3790,151239,7376,428659,6560,482013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,600,8963.426,598.6602641,1.29E+12,1012.310505,876.6866138,0.142598003,743628,25640.65633,22205.45975,0.00145142,7568.930176,0,1,0.00096,18894.941,1,13360.83517,5,4507.544107,12,5140.02081,4,3936.40516,3,3854.77354,4,0,1,0,0,0,0,0,0,0,1,124.5,10,3713.370117,152,0.033532899,51,148,9088,4359,8478,13291,7554,14917,5633,20004,26289,4286,61302,8482,3004,173102,7811,439589,7112,482803,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,185.5809937,3980.482,185.3796251,12758500352,1272.592786,1102.097681,0.780333996,412101,1272.592786,1102.097681,0.511241972,269991,8965.78,0,0.00436,12464.66736,2,12323.42688,7,4242.984249,5,14213.43653,3,14336.70827,1,55318.85321,0,0,0,0,0,0,1,0,0,0,0,204.2200012,14,3714.419922,0,0.0547649,67,15,547,1871,2349,2404,2349,2404,387,14561,18914,298,59198,7628,7714,147971,6379,404671,5357,481868,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,108.3420029,3461.665,108.288979,12758500352,1318.837816,1142.147052,0.780333996,412101,1318.837816,1142.147052,0.511241972,269991,9556.04,0,0.00222,10552.42139,2,12323.20975,7,1950.237283,5,13183.18769,3,13308.57074,1,57399.30453,0,0,0,0,0,0,1,0,0,0,0,203.75,14,3714.419922,23,0.054853801,67,685,9508,1220,6044,2275,6044,2275,3288,4182,18865,728,60832,7825,7883,147972,6323,404267,5322,480336,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,31.26339912,2705.011,31.26131128,12758500352,846.3693582,732.9773652,0.780333996,412101,846.3693582,732.9773652,0.511241972,269991,10164.15,0,0.00188,7340.156716,2,11127.85846,7,3068.69034,5,15559.90237,3,15782.60335,1,60403.65671,0,0,0,0,0,0,1,0,0,0,0,230.1499939,16,3714.419922,120,0.063468903,65,30,500,1200,331,1808,168,3568,36,16339,18947,31,64242,7581,8005,147971,6302,402791,5265,482109,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,25.60250092,684.614,25.58461668,12758500352,971.3720377,841.2328612,0.780333996,412101,4587.290002,3972.709676,0.511241972,269991,7142.47,0,0.00436,13906.69047,2,10268.96698,7,8095.412091,5,14830.37484,3,14942.3174,1,51208.0861,0,0,0,0,0,0,1,0,0,0,0,219.3000031,13,3714.419922,14,0.062448502,68,25,9428,524,9473,570,9473,570,396,13620,17974,300,55419,7601,7464,147972,6448,406059,5430,482213,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,31.26339912,2947.288,31.2616404,12758500352,100.6408213,87.1575079,0.780333996,412101,100.6408213,87.1575079,0.511241972,269991,10394.77,0,0.00188,8153.886411,2,11653.77249,7,2722.650742,5,15292.5836,3,15487.25605,1,59589.53322,0,0,0,0,0,0,1,0,0,0,0,223.9100037,14,3714.419922,0,0.060281299,65,49,2545,804,610,3356,610,3356,344,5949,19854,103,63388,7576,7955,147971,6315,403072,5280,482153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,16.49939919,2729.349,16.49909772,12758500352,604.6445619,523.6375509,0.780333996,412101,604.6445619,523.6375509,0.511241972,269991,9946,0,0.00188,7825.423736,2,11669.39091,7,3180.484484,5,15742.59687,3,15946.4776,1,59927.43554,0,0,0,0,0,0,1,0,0,0,0,223.9100037,16,3714.419922,63,0.060281299,65,40,2349,1202,1410,2002,860,3282,175,16052,18718,150,63891,7530,7964,147971,6316,402861,5273,482536,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,21.62369919,2718.308,21.62301505,12758500352,1274.468621,1103.722202,0.780333996,412101,1697.317498,1469.920072,0.511241972,269991,9781.89,0,0.00188,6561.633613,2,10814.28769,7,3738.069016,5,16066.62184,3,16312.98174,1,61195.66205,0,0,0,0,0,0,1,0,0,0,0,235.75,21,3714.419922,124,0.063468903,64,33,4234,1473,3795,1643,1679,3715,365,17085,19401,321,65238,7553,8044,147971,6293,402439,5250,482369,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,185.5809937,4012.717,185.3828422,12758500352,1304.597553,1129.814623,0.780333996,412101,1304.597553,1129.814623,0.511241972,269991,8936.54,0,0.00436,12472.13472,2,12294.23206,7,4234.080552,5,14182.06273,3,14305.32189,1,55314.25463,0,0,0,0,0,0,1,0,0,0,0,204.2200012,14,3714.419922,0,0.0547649,67,274,390,1854,2224,2404,2224,2404,367,14561,18914,282,59181,7632,7715,147971,6378,404671,5357,481843,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,174.2180023,3180.134,173.9571576,12758500352,429.9208216,372.3223531,0.780333996,412101,429.9208216,372.3223531,0.511241972,269991,9862.65,0,0.00436,11898.49424,2,13220.38882,7,4162.495595,5,14900.93894,3,15025.03831,1,55846.54874,0,0,0,0,0,0,1,0,0,0,0,205.25,14,3714.419922,48,0.0552576,67,665,4752,1697,4217,2154,4217,2154,624,14557,18664,486,60054,7532,7723,147971,6381,404302,5346,482620,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,24.03370094,1995.871,24.03195865,12758500352,1365.882741,1182.889152,0.780333996,412101,1365.882741,1182.889152,0.511241972,269991,10040.8,0,0.00188,9718.593004,2,13330.35205,7,3630.071973,5,15885.12328,3,16019.79282,1,58057.79825,0,0,0,0,0,0,1,0,0,0,0,210.6100006,14,3714.419922,60,0.0559172,65,583,2320,1529,1739,2039,1739,2039,242,14652,17828,199,62149,7432,7831,147971,6356,403370,5305,483283,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,150.6790009,1306.997,149.687539,12758500352,1348.701403,1168.009677,0.780333996,412101,3919.28856,3394.203458,0.511241972,269991,8277.5,0,0.00436,15056.60978,2,11425.34169,7,7966.372355,5,15711.64863,3,15826.24343,1,51615.47667,0,0,0,0,0,0,1,0,0,0,0,208.9199982,14,3714.419922,117,0.056062602,68,36,5940,1567,5635,1652,5635,1652,1183,13685,18038,898,56132,7429,7452,147971,6459,405637,5420,483404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,24.03370094,1714.798,24.03134078,12758500352,1608.94999,1393.391565,0.780333996,412101,1608.94999,1393.391565,0.511241972,269991,9761.05,0,0.00188,9686.616285,2,13461.81719,7,3878.591786,5,16164.405,3,16300.30806,1,58119.21699,0,0,0,0,0,0,1,0,0,0,0,210.6100006,14,3714.419922,60,0.0559172,65,34,4270,1504,3019,2127,3019,2127,435,14758,17828,360,62355,7392,7825,147971,6360,403265,5304,483619,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,312.1960144,5745.03,311.7360683,1.29E+12,707.4596318,612.6780133,0.142598003,743628,34516.05776,29891.78286,0.00145142,7568.930176,0,1,0.00222,20439.00137,1,6894.887185,5,7357.149127,12,12419.81729,4,12497.54077,3,12414.00373,4,0,1,0,0,0,0,0,0,0,1,123.2300034,10,3713.370117,76,0.033241998,51,15,9839,1872,1410,13446,1372,13823,1102,17196,26585,713,59718,8607,3094,166089,7727,436074,6949,484864,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,137.8580017,1589.825,137.3426229,1.29E+12,1971.533319,1707.397939,0.142598003,743628,20091.59909,17399.83521,0.00145142,7568.930176,1390.08,1,0.00008,18725.37023,1,2977.963046,5,3712.892279,12,4122.82814,4,4248.380685,3,4165.981426,4,0,1,0,0,0,0,0,0,0,1,119.9899979,11,3743.159912,0,0.032021102,55,68,5024,3745,7693,7414,3566,15994,2344,24329,24329,2344,58099,9114,3431,154297,7522,430187,6662,485748,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,30.83329964,1221.659,30.82348391,12758500352,1165.742406,1009.562538,0.780333996,412101,4725.709421,4092.584409,0.511241972,269991,9480.26,0,0.00436,15886.17363,2,12506.76125,7,9169.557689,5,17193.22427,3,17306.82195,1,50863.20945,0,0,0,0,0,0,1,0,0,0,0,214.7100067,14,3714.419922,65,0.057804499,68,20,1907,786,1297,1155,556,2695,2257,13511,17866,1706,55770,7192,7357,147971,6495,405550,5431,485038,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,113.935997,1380.65,113.5500085,1.29E+12,3161.212731,2737.690532,0.142598003,743628,23407.1229,20271.16306,0.00145142,7568.930176,0,1,0.00008,21872.98962,1,3207.000545,5,1789.197734,12,1194.386982,4,1543.067635,3,1501.506863,4,0,1,0,0,0,0,0,0,0,1,120.5999985,11,3743.159912,0,0.032197401,55,220,8490,1590,8961,7218,3860,19021,2556,28725,28725,2556,58099,8996,3338,156582,7571,431330,6720,485957,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,43.75350189,1543.453,43.73593237,12758500352,2468.162208,2137.491173,0.780333996,412101,2576.15978,2231.019814,0.511241972,269991,10513.5,0,0.00436,14515.32103,2,13762.7425,7,7336.159016,5,17114.54701,3,17234.77012,1,53363.75545,0,0,0,0,0,0,1,0,0,0,0,203.4499969,14,3714.419922,92,0.054772999,67,24,7201,2036,7201,2036,7201,2036,2651,14430,18783,2036,58389,7174,7494,147971,6460,404601,5386,485294,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,85.05619812,1644.453,84.94265139,1.29E+12,3415.422855,2957.842957,0.142598003,743628,22664.8096,19628.30089,0.00145142,7568.930176,196.07,1,0.00008,20958.74642,1,3347.254189,5,1455.340644,12,1525.619507,4,1690.731417,3,1613.757534,4,0,1,0,0,0,0,0,0,0,1,120.4599991,11,3743.159912,0,0.032202698,55,128,2787,1406,9844,7383,4048,17953,2626,27675,27675,2626,58099,8919,3326,155773,7570,430925,6704,486571,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,600,5204.151,596.0516056,1.29E+12,226.2488034,195.9372113,0.142598003,743628,21132.25629,18301.07079,0.00145142,7568.930176,0,1,0.00096,25486.68655,1,21949.90514,5,3706.633105,12,3764.132018,4,4757.319628,3,4834.78275,4,0,1,0,0,0,0,0,0,0,1,128.3399963,10,3713.370117,267,0.034561601,51,28,9390,696,6344,11769,9148,15349,6817,23565,24879,6457,57823,8064,2635,176915,7985,441486,7233,487392,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,13.27400017,618.368,13.27094292,12758500352,1277.328659,1106.199068,0.780333996,412101,4164.800046,3606.822642,0.511241972,269991,10872.46,0,0.00436,16029.69565,2,13990.56504,7,8905.072407,5,18112.40839,3,18229.80191,1,51962.11981,0,0,0,0,0,0,1,0,0,0,0,207,14,3714.419922,15,0.055728801,67,25,1260,713,1260,713,209,4290,3090,13685,18038,2344,57255,7023,7379,147971,6498,404882,5410,486322,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,364.1340027,6681.307,363.5944117,1.29E+12,1083.645419,938.4644615,0.142598003,743628,35085.8844,30385.2672,0.00145142,7568.930176,0,1,0.00096,23364.04797,1,7832.396504,5,7976.401723,12,10952.47154,4,10942.2281,3,11027.34148,4,0,1,0,0,0,0,0,0,0,1,123.3099976,10,3713.370117,19,0.033231199,51,295,3403,1583,387,13901,355,15176,286,18839,27040,199,58681,8288,2965,163998,7761,435037,6918,488052,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,148.6499939,2751.047,148.4334635,1.29E+12,4531.570074,3924.454803,0.142598003,743628,23271.54236,20153.74687,0.00145142,7568.930176,931.18,1,0.00008,21179.39895,1,4481.152397,5,318.2119856,12,1142.1179,4,1004.201954,3,922.2322042,4,0,1,0,0,0,0,0,0,0,1,120.6600037,11,3743.159912,0,0.032250799,55,127,85,3524,9794,8276,4538,18384,2919,28580,28580,2919,58099,8710,3255,155458,7596,430855,6709,487815,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,148.6499939,3115.158,148.4810418,1.29E+12,4886.907156,4232.185743,0.142598003,743628,24068.72076,20844.12361,0.00145142,7568.930176,1212.68,1,0.00008,21932.19561,1,4895.238933,5,143.7517308,12,715.7461906,4,352.7141769,3,320.4051528,4,0,1,0,0,0,0,0,0,0,1,120.8600006,11,3743.159912,0,0.032250799,55,132,89,3349,8910,8946,4636,19436,3025,29788,29788,3025,58099,8665,3227,155975,7609,431101,6723,487977,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,148.6499939,3602.917,148.5236361,1.29E+12,4189.532123,3628.241248,0.142598003,743628,24793.42366,21471.73474,0.00145142,7568.930176,1840.47,1,0.00135,22573.9896,1,4912.762353,5,838.6054129,12,1050.950615,4,725.3234469,3,791.5721647,4,0,1,0,0,0,0,0,0,0,1,121,11,3743.159912,0,0.032325599,55,45,437,2744,8815,9210,4726,20218,3110,30724,30724,3110,58099,8603,3197,156336,7623,431294,6734,488255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,206.3600006,3230.892,205.940362,1.29E+12,3347.419826,2898.950606,0.142598003,743628,25720.70037,22274.77992,0.00145142,7568.930176,2599.27,1,0.00135,23484.39525,1,4237.157332,5,1766.615399,12,1730.373174,4,1540.71082,3,1622.842466,4,0,1,0,0,0,0,0,0,0,1,121.1100006,11,3713.370117,0,0.0326146,55,147,1353,2269,9421,8795,4427,20094,2897,30703,30703,2897,58099,8563,3168,157031,7638,431610,6750,488359,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,148.6499939,3773.3,148.5347768,1.29E+12,4601.534526,3985.045796,0.142598003,743628,24265.22334,21014.29984,0.00145142,7568.930176,1853.74,1,0.00008,21895.55314,1,5119.517336,5,642.5380631,12,1370.374307,4,975.8719418,3,977.4702971,4,0,1,0,0,0,0,0,0,0,1,120.8600006,11,3743.159912,0,0.032272201,55,523,1675,4013,9322,9300,4924,19493,3199,29999,29999,3199,58099,8539,3191,155485,7623,430978,6722,488762,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,148.6499939,3890.157,148.5415874,1.29E+12,4986.006983,4318.008711,0.142598003,743628,23855.56394,20659.52439,0.00145142,7568.930176,2007.79,1,0.00058,21384.46628,1,5373.156157,5,837.8971944,12,1751.755657,4,1385.362901,3,1358.837627,4,0,1,0,0,0,0,0,0,0,1,120.8000031,11,3743.159912,0,0.032272201,55,148,2183,4979,9770,9139,5017,18748,3215,29254,29254,3215,58099,8500,3189,154867,7622,430749,6713,489085,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,436.4150085,6204.7,435.3394855,1.29E+12,2124.221152,1839.629481,0.142598003,743628,35335.73537,30601.64449,0.00145142,7568.930176,1592.5,1,0.00096,25945.67093,1,6831.775552,5,7131.230857,12,11250.55478,4,11148.13571,3,11232.73674,4,0,1,0,0,0,0,0,0,0,1,123.6200027,10,3713.370117,27,0.033290502,51,12,2938,1767,358,14470,312,16641,242,21399,27609,188,58101,7893,2819,162680,7807,434422,6907,491086,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,178.4069977,3869.774,178.2177011,1.29E+12,3797.195232,3288.467534,0.142598003,743628,25227.90041,21848.00264,0.00145142,7568.930176,2159.44,1,0.00135,22285.85988,1,3803.009814,5,2491.244115,12,3152.016136,4,2760.315453,3,2784.365973,4,0,1,0,0,0,0,0,0,0,1,121.1500015,11,3743.159912,0,0.032365698,55,69,4349,5242,9917,8792,5433,19053,3469,29841,29841,3469,58099,8197,3083,154470,7664,430802,6727,490817,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,296.8240051,319.539,217.4736307,1.29E+12,399.1631947,345.6854669,0.142598003,743628,29542.10681,25584.21498,0.00145142,7568.930176,1808.31,1,0.00135,26563.2264,1,1424.81803,5,1412.561728,12,5807.168126,4,5604.924614,3,5683.600625,4,0,1,0,0,0,0,0,0,0,1,122.0800018,11,3713.370117,0,0.032838099,55,131,9924,3953,8299,5999,3294,17147,1993,28334,28334,1993,58099,8067,2966,157991,7726,432348,6804,490939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,228.154007,2923.785,227.4625176,1.29E+12,2829.438821,2450.365897,0.142598003,743628,26209.60344,22698.1824,0.00145142,7568.930176,1570.22,1,0.00135,23205.55562,1,2820.615031,5,2375.872721,12,3683.307679,4,3320.148763,3,3364.742055,4,0,1,0,0,0,0,0,0,0,1,121.2799988,11,3713.370117,0,0.032692701,55,87,5785,4731,9275,8443,5093,18447,3213,29237,29237,3213,58099,8116,3042,155008,7683,431065,6743,491183,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,225.9400024,636.784,212.9337721,1.29E+12,546.8891334,473.6198826,0.142598003,743628,28500.72269,24682.34988,0.00145142,7568.930176,888.09,1,0.00058,25090.94698,1,586.3488316,5,83.97273372,12,5332.749308,4,5050.697369,3,5118.31432,4,0,1,0,0,0,0,0,0,0,1,121.9599991,11,3713.370117,0,0.0328435,55,410,9754,4168,7299,7664,4160,17147,2517,28334,28334,2517,58099,7961,2958,156350,7723,431733,6779,491809,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,10.96370029,853.792,10.96279647,2083360000,799.3406132,692.2492773,0.574227989,108733,8019.908949,6945.444886,0,0,7628.3,0,0.00222,18012.73176,0,17845.06844,0,12658.77564,0,22820.26025,0,22938.57844,0,51700.63245,0,0,0,0,0,0,1,0,0,0,0,213.9799957,14,3714.419922,6,0.057780199,66,27,2292,2004,2086,2201,1175,3909,6457,14098,17786,5118,58191,6277,7184,147610,6592,403880,5413,491871,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,117.3759995,1401.774,116.9666677,1.29E+12,1177.575314,1019.810137,0.142598003,743628,27941.78566,24198.29621,0.00145142,7568.930176,0,1,0.00058,23323.7743,1,1881.690471,5,1910.138882,12,6035.678999,4,5680.654755,3,5727.811393,4,0,1,0,0,0,0,0,0,0,1,122.2099991,11,3713.370117,0,0.0327923,55,144,9295,5039,9320,7305,5070,16757,3034,28000,28000,3034,58099,7701,2888,154889,7738,431030,6757,493609,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,17.63879967,1034.294,17.63623522,2083360000,779.560278,675.1190045,0.574227989,108733,10300.07551,8920.127053,0,0,6510.57,0,0.00222,19663.71571,0,19220.17083,0,14872.24158,0,25136.08326,0,25253.98869,0,51293.48039,0,0,0,0,0,0,1,0,0,0,0,212.1399994,14,3714.419922,20,0.057112601,67,32,4582,681,4582,681,577,5412,8039,14218,17627,6484,58342,5922,7058,147605,6644,403547,5421,494550,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,34.49530029,442.908,34.39115193,1.29E+12,1616.08767,1399.572977,0.142598003,743628,28520.41892,24699.40731,0.00145142,7568.930176,0,1,0.00058,22388.39368,1,3173.420708,5,3072.920935,12,7569.203867,4,7198.633274,3,7238.124405,4,0,1,0,0,0,0,0,0,0,1,122.4599991,11,3713.370117,0,0.032929599,55,73,8744,5644,9446,6678,5339,16384,3208,27263,27263,3208,58099,7393,2785,154186,7769,430679,6752,495549,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,17.63879967,298.694,17.60812428,2083360000,82.26428609,71.24296158,0.574227989,108733,9736.703145,8432.232273,0,0,5780.33,0,0.00096,19319.78105,0,19886.76811,0,14851.84294,0,25385.22787,0,25504.26259,0,51974.76708,0,0,0,0,0,0,1,0,0,0,0,214.3800049,14,3714.419922,13,0.058781698,66,200,5135,759,5135,759,1809,5677,8022,14524,17635,6607,59110,5899,7087,147524,6639,403248,5410,494887,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
